Date,SPY
1993-10-25,29.47996010054165
1993-10-26,29.460116600516983
1993-10-27,29.47996010054165
1993-10-28,29.697858214231022
1993-10-29,29.697858214231022
1993-11-01,29.77710541880237
1993-11-02,29.757325316541362
1993-11-03,29.38086939594563
1993-11-04,29.063880577660235
1993-11-05,29.20259488454193
1993-11-08,29.242218486827603
1993-11-09,29.261998589088613
1993-11-10,29.47996010054165
1993-11-11,29.400712895970297
1993-11-12,29.53936380508833
1993-11-15,29.51958370282732
1993-11-16,29.658234611945353
1993-11-17,29.49974020280266
1993-11-18,29.42049299823131
1993-11-19,29.361089293684625
1993-11-22,29.18275138451726
1993-11-23,29.341245793659958
1993-11-24,29.460116600516983
1993-11-26,29.47996010054165
1993-11-29,29.361089293684625
1993-11-30,29.38086939594563
1993-12-01,29.42049299823131
1993-12-02,29.49974020280266
1993-12-03,29.61861100965968
1993-12-06,29.71770171425569
1993-12-07,29.697858214231022
1993-12-08,29.697858214231022
1993-12-09,29.59883090739867
1993-12-10,29.53936380508833
1993-12-13,29.71770171425569
1993-12-14,29.49974020280266
1993-12-15,29.460116600516983
1993-12-16,29.559207305112995
1993-12-17,29.720554613620262
1993-12-20,29.76044797551773
1993-12-21,29.660682656084525
1993-12-22,29.860149465571908
1993-12-23,29.840234699312692
1993-12-27,29.9998081469026
1993-12-28,30.05961627505929
1993-12-29,30.019722913161818
1993-12-30,29.90004282746939
1993-12-31,29.740469379879478
1994-01-03,29.660682656084525
1994-01-04,29.78036274177695
1994-01-05,29.840234699312692
1994-01-06,29.840234699312692
1994-01-07,30.019722913161818
1994-01-10,30.37876317023911
1994-01-11,30.31895504208241
1994-01-12,30.219189722649197
1994-01-13,30.13940299885425
1994-01-14,30.25908308454668
1994-01-17,30.25908308454668
1994-01-18,30.298976446444158
1994-01-19,30.219189722649197
1994-01-20,30.298976446444158
1994-01-21,30.239168318287454
1994-01-24,30.119488232595028
1994-01-25,30.119488232595028
1994-01-26,30.19927495638998
1994-01-27,30.47852848967232
1994-01-28,30.558315213467274
1994-01-31,30.777696789213877
1994-02-01,30.61812334162397
1994-02-02,30.817590151111354
1994-02-03,30.677995299159704
1994-02-04,29.979829551264338
1994-02-07,30.119488232595028
1994-02-08,30.13940299885425
1994-02-09,30.25908308454668
1994-02-10,29.9998081469026
1994-02-11,30.099509636956768
1994-02-14,30.13940299885425
1994-02-15,30.298976446444158
1994-02-16,30.27906168018493
1994-02-17,30.099509636956768
1994-02-18,29.92002142310764
1994-02-22,30.219189722649197
1994-02-23,30.13940299885425
1994-02-24,29.740469379879478
1994-02-25,29.88012806121017
1994-02-28,29.88012806121017
1994-03-01,29.76044797551773
1994-03-02,29.800341337415208
1994-03-03,29.720554613620262
1994-03-04,29.800341337415208
1994-03-07,29.95991478500512
1994-03-08,29.840234699312692
1994-03-09,29.979829551264338
1994-03-10,29.740469379879478
1994-03-11,29.90004282746939
1994-03-14,29.939936189366865
1994-03-15,29.92002142310764
1994-03-16,30.1593815944925
1994-03-17,30.1593815944925
1994-03-18,30.1528071684518
1994-03-21,30.07256009122683
1994-03-22,30.1528071684518
1994-03-23,30.132777497976452
1994-03-24,29.771665650464087
1994-03-25,29.490800880176682
1994-03-28,29.530924418789173
1994-03-29,28.949101010077246
1994-03-30,28.54786562395239
1994-03-31,28.628112701177358
1994-04-04,28.18675377644002
1994-04-05,28.768577185151948
1994-04-06,28.768577185151948
1994-04-07,28.908977471464752
1994-04-08,28.68833010792698
1994-04-11,28.808700723764435
1994-04-12,28.768577185151948
1994-04-13,28.61809658198645
1994-04-14,28.628112701177358
1994-04-15,28.628112701177358
1994-04-18,28.43750920137599
1994-04-19,28.47763273998848
1994-04-20,28.447588876252066
1994-04-21,28.828730394239788
1994-04-22,28.79862104888836
1994-04-25,29.09957904533627
1994-04-26,29.069471625914698
1994-04-28,28.85883781366136
1994-04-29,28.949101010077246
1994-05-02,29.129689032664317
1994-05-03,29.09957904533627
1994-05-04,29.04944195543934
1994-05-05,29.009318416826858
1994-05-06,28.728453646539464
1994-05-09,28.47763273998848
1994-05-10,28.698343659211417
1994-05-11,28.43750920137599
1994-05-12,28.577973043373962
1994-05-13,28.577973043373962
1994-05-16,28.587989162564874
1994-05-17,29.009318416826858
1994-05-18,29.219949661173725
1994-05-19,29.360350589463163
1994-05-20,29.250059648501768
1994-05-23,29.199856435013213
1994-05-24,29.320227050850672
1994-05-25,29.400474128075643
1994-05-26,29.420567354236148
1994-05-27,29.450677341564198
1994-05-31,29.410553802951714
1994-06-01,29.54093797007361
1994-06-02,29.510830550652038
1994-06-03,29.681338898363038
1994-06-06,29.671324705101977
1994-06-07,29.631201166489486
1994-06-08,29.390459934814576
1994-06-09,29.550954089264522
1994-06-10,29.601091821138066
1994-06-13,29.641215359750554
1994-06-14,29.871942398164407
1994-06-15,29.751571782326952
1994-06-16,29.81178918907657
1994-06-17,29.646480209993125
1994-06-20,29.39399172030322
1994-06-21,29.14156914758293
1994-06-22,29.252657336250774
1994-06-23,29.081016009802518
1994-06-24,28.4751615095983
1994-06-27,28.96992523615547
1994-06-28,28.82852752011261
1994-06-29,28.919454809748068
1994-06-30,28.737666147446784
1994-07-01,28.798283909707216
1994-07-05,28.94969842015345
1994-07-06,28.90930812013984
1994-07-07,29.03047902018068
1994-07-08,29.02039824754209
1994-07-11,28.919454809748068
1994-07-12,28.95984510976168
1994-07-13,29.01031553616909
1994-07-14,29.32335780988421
1994-07-15,29.33343793627801
1994-07-18,29.383910947664624
1994-07-19,29.32335780988421
1994-07-20,29.192040220235143
1994-07-21,29.252657336250774
1994-07-22,29.303130347637392
1994-07-25,29.343520647651005
1994-07-26,29.313211120275987
1994-07-27,29.313211120275987
1994-07-28,29.373828236291622
1994-07-29,29.666643047759923
1994-08-01,29.808041410047583
1994-08-02,29.8484317100612
1994-08-03,29.858511836454998
1994-08-04,29.686870510006738
1994-08-05,29.58586244773269
1994-08-08,29.656560336386924
1994-08-09,29.70703334777353
1994-08-10,29.818121536441378
1994-08-11,29.70703334777353
1994-08-12,29.939292436482223
1994-08-15,29.92921231008843
1994-08-16,30.141243936550296
1994-08-17,30.12101712054828
1994-08-18,30.020073036509448
1994-08-19,29.99984622050744
1994-08-22,29.969602610102047
1994-08-23,30.141243936550296
1994-08-24,30.46436633665921
1994-08-25,30.383585736631986
1994-08-26,30.81779891038795
1994-08-29,30.797571448141127
1994-08-30,30.87835204816836
1994-08-31,30.797571448141127
1994-09-01,30.696628010347105
1994-09-02,30.565310420698047
1994-09-06,30.575457110306267
1994-09-07,30.545146936686443
1994-09-08,30.696628010347105
1994-09-09,30.37350561023819
1994-09-12,30.282578320602738
1994-09-13,30.37350561023819
1994-09-14,30.403749220643586
1994-09-15,30.787488736768132
1994-09-16,30.56970423909472
1994-09-19,30.600200081521784
1994-09-20,30.021063214317287
1994-09-21,30.021063214317287
1994-09-22,29.94999662693433
1994-09-23,29.848369826982317
1994-09-26,30.000776216330706
1994-09-27,29.98042549840557
1994-09-28,30.214109270187755
1994-09-29,30.061700930229
1994-09-30,30.021063214317287
1994-10-03,29.94999662693433
1994-10-04,29.502981751905466
1994-10-05,29.513123625390115
1994-10-06,29.42170632008203
1994-10-07,29.553761341301836
1994-10-10,29.868721195110897
1994-10-11,30.31573607013977
1994-10-12,30.35637378605149
1994-10-13,30.45793556565805
1994-10-14,30.589991237081303
1994-10-17,30.529066523183
1994-10-18,30.45793556565805
1994-10-19,30.600200081521784
1994-10-20,30.397011501963206
1994-10-21,30.275098354228053
1994-10-24,30.021063214317287
1994-10-25,30.051558406540888
1994-10-26,30.163327079977567
1994-10-27,30.346164941611015
1994-10-28,30.986225872510353
1994-10-31,30.874455248463317
1994-11-01,30.529066523183
1994-11-02,30.35637378605149
1994-11-03,30.518924649698352
1994-11-04,30.122689364065852
1994-11-07,30.214109270187755
1994-11-08,30.447791091359573
1994-11-09,30.49857328156976
1994-11-10,30.285240227712713
1994-11-11,30.173471554276038
1994-11-14,30.45793556565805
1994-11-15,30.35637378605149
1994-11-16,30.45793556565805
1994-11-17,30.254746986099466
1994-11-18,30.214109270187755
1994-11-21,29.909358911022622
1994-11-22,29.25915545643517
1994-11-23,29.42170632008203
1994-11-25,29.563905815600304
1994-11-28,29.695961487023567
1994-11-29,29.685818963335446
1994-11-30,29.645181247423736
1994-12-01,29.35057276174325
1994-12-02,29.62489489964061
1994-12-05,29.65532377111185
1994-12-06,29.67567448903698
1994-12-07,29.46234403599375
1994-12-08,29.17788002461174
1994-12-09,29.289584327906407
1994-12-12,29.48263038377688
1994-12-13,29.59439905721355
1994-12-14,29.746808047375755
1994-12-15,29.83822535268384
1994-12-16,29.982831901391002
1994-12-19,30.023792054261754
1994-12-20,29.931581902756673
1994-12-21,30.24904012692859
1994-12-22,30.156894856305662
1994-12-23,30.18763266574477
1994-12-27,30.351473277227768
1994-12-28,30.19785500917641
1994-12-29,30.218302972851934
1994-12-30,29.859951442778744
1995-01-03,30.00327920970408
1995-01-04,30.146672512874012
1995-01-05,30.146672512874012
1995-01-06,30.177342819981185
1995-01-09,30.208079974057842
1995-01-10,30.23881516204716
1995-01-11,30.25926312572269
1995-01-12,30.269552971486267
1995-01-13,30.627904501559467
1995-01-16,30.8122573022377
1995-01-17,30.82248226711913
1995-01-18,30.791745113042477
1995-01-19,30.617681502765368
1995-01-20,30.505024042947213
1995-01-23,30.59723419445229
1995-01-24,30.638194347323047
1995-01-25,30.720114653064552
1995-01-26,30.75078496017173
1995-01-27,30.873665418783983
1995-01-30,30.74056196137763
1995-01-31,30.86344241998989
1995-02-01,30.853217455108446
1995-02-02,31.037506030266997
1995-02-03,31.477844713051176
1995-02-06,31.61094817045753
1995-02-07,31.65190832332829
1995-02-08,31.65190832332829
1995-02-09,31.65190832332829
1995-02-10,31.692868476199042
1995-02-13,31.703158321962608
1995-02-14,31.744118474833368
1995-02-15,31.918181429748024
1995-02-16,31.87722127687727
1995-02-17,31.754340818265014
1995-02-21,31.744118474833368
1995-02-22,31.979589546294307
1995-02-23,32.03083954492864
1995-02-24,32.112759850670145
1995-02-27,31.856709087682052
1995-02-28,32.122982194101795
1995-03-01,31.918181429748024
1995-03-02,31.959141582618777
1995-03-03,31.96936654750021
1995-03-06,31.989879392057887
1995-03-07,31.744118474833368
1995-03-08,31.826038780574876
1995-03-09,31.815748934811296
1995-03-10,32.286822805584805
1995-03-13,32.25608761759548
1995-03-14,32.49162356993856
1995-03-15,32.430151227872585
1995-03-16,32.62472899343226
1995-03-17,32.6570383620167
1995-03-20,32.6570383620167
1995-03-21,32.57467508745928
1995-03-22,32.605511238547386
1995-03-23,32.626134343590365
1995-03-24,33.08941260813333
1995-03-27,33.22323579772803
1995-03-28,33.22323579772803
1995-03-29,33.21295751996946
1995-03-30,33.151218009361216
1995-03-31,33.01732761133448
1995-04-03,33.0996908858919
1995-04-04,33.315944558476055
1995-04-05,33.315944558476055
1995-04-06,33.43948947031219
1995-04-07,33.408585451885855
1995-04-10,33.47032562140029
1995-04-11,33.35712619575477
1995-04-12,33.47032562140029
1995-04-13,33.6556752755581
1995-04-17,33.46004734364172
1995-04-18,33.346780709564165
1995-04-19,33.315944558476055
1995-04-20,33.36740381460714
1995-04-21,33.532130363721976
1995-04-24,33.923323631466104
1995-04-25,33.8306820791501
1995-04-26,33.861583461951646
1995-04-27,33.94394673650908
1995-04-28,33.99540862826494
1995-05-01,33.90276509923036
1995-05-02,33.97485075493541
1995-05-03,34.448406638330745
1995-05-04,34.42784876500121
1995-05-05,34.38666712772251
1995-05-08,34.633756951394766
1995-05-09,34.602852932968425
1995-05-10,34.644034570247136
1995-05-11,34.73667809928172
1995-05-12,34.75730186323089
1995-05-15,34.92202841234573
1995-05-16,34.94258628567526
1995-05-17,34.80876111936197
1995-05-18,34.30430385316509
1995-05-19,34.324861726494625
1995-05-22,34.70577473976157
1995-05-23,35.024949560232685
1995-05-24,35.004391686903155
1995-05-25,35.03522783799125
1995-05-26,34.633756951394766
1995-05-30,34.62341146520416
1995-05-31,35.3441224039852
1995-06-01,35.2514815105754
1995-06-02,35.282317661663505
1995-06-05,35.498571334247664
1995-06-06,35.43676593301978
1995-06-07,35.2514815105754
1995-06-08,35.16911823601799
1995-06-09,34.96321004962444
1995-06-12,35.158772749827385
1995-06-13,35.539752971526376
1995-06-14,35.508848953100035
1995-06-15,35.663297883362496
1995-06-16,35.76852520293706
1995-06-19,36.17241241388748
1995-06-20,36.07922908528252
1995-06-21,36.058484564127625
1995-06-22,36.53487951001054
1995-06-23,36.46237177507803
1995-06-26,36.027400257843745
1995-06-27,35.954960787629425
1995-06-28,36.14133009589636
1995-06-29,36.07922908528252
1995-06-30,36.058484564127625
1995-07-03,36.19309132138121
1995-07-05,36.32776568058871
1995-07-06,36.793753902152964
1995-07-07,36.95944496569042
1995-07-10,36.980123873184155
1995-07-11,36.80409435004621
1995-07-12,37.25974477477424
1995-07-13,37.1768992430055
1995-07-14,37.145814936721614
1995-07-17,37.35292876614346
1995-07-18,37.03195270062293
1995-07-19,36.6280628386155
1995-07-20,36.76267158416184
1995-07-21,36.72124881827748
1995-07-24,36.99052993473857
1995-07-25,37.27008323437472
1995-07-26,37.23906653004476
1995-07-27,37.54970413596479
1995-07-28,37.31150600025908
1995-07-31,37.21832200888985
1995-08-01,37.156220998276034
1995-08-02,37.073375466507294
1995-08-03,37.06296940495289
1995-08-04,37.10439217083725
1995-08-07,37.187237702605984
1995-08-08,37.187237702605984
1995-08-09,37.1768992430055
1995-08-10,37.094053711236775
1995-08-11,36.88693988181494
1995-08-14,37.21832200888985
1995-08-15,37.145814936721614
1995-08-16,37.249404326880985
1995-08-17,37.187237702605984
1995-08-18,37.228660468490354
1995-08-21,37.12513602922789
1995-08-22,37.19764376416039
1995-08-23,37.06296940495289
1995-08-24,37.10439217083725
1995-08-25,37.31150600025908
1995-08-28,37.1768992430055
1995-08-29,37.27008323437472
1995-08-30,37.35292876614346
1995-08-31,37.38401307242733
1995-09-01,37.54970413596479
1995-09-05,37.90183078419461
1995-09-06,37.974270254408935
1995-09-07,37.995014112799566
1995-09-08,38.1399613179464
1995-09-11,38.24355070810576
1995-09-12,38.419582219536466
1995-09-13,38.59561174267442
1995-09-14,38.94773772813998
1995-09-15,38.93706854917667
1995-09-18,38.791281501500784
1995-09-19,38.97871247275868
1995-09-20,39.166076813738854
1995-09-21,38.84331908210608
1995-09-22,38.853780702012656
1995-09-25,38.791281501500784
1995-09-26,38.78088584556916
1995-09-27,38.749637577918776
1995-09-28,39.04114504299281
1995-09-29,38.9682508528521
1995-10-02,38.77049285484864
1995-10-03,38.81213677843065
1995-10-04,38.77049285484864
1995-10-05,38.88496300568809
1995-10-06,38.91621327224679
1995-10-09,38.59345554061404
1995-10-10,38.57266622765911
1995-10-11,38.69759799840514
1995-10-12,38.93706854917667
1995-10-13,39.062000319922696
1995-10-16,38.87456934866479
1995-10-17,39.13482654718013
1995-10-18,39.249364660902856
1995-10-19,39.43679563216076
1995-10-20,39.197325081389224
1995-10-23,39.11403723422522
1995-10-24,39.155681157807216
1995-10-25,38.83292542508278
1995-10-26,38.47898538977459
1995-10-27,38.77049285484864
1995-10-30,39.02035639634069
1995-10-31,38.853780702012656
1995-11-01,39.166076813738854
1995-11-02,39.41594035523089
1995-11-03,39.46797793583619
1995-11-06,39.33265250806687
1995-11-07,39.18693209066871
1995-11-08,39.540872125976904
1995-11-09,39.6866591736528
1995-11-10,39.665803896722934
1995-11-13,39.624159973140934
1995-11-14,39.363900775717255
1995-11-15,39.75948540091024
1995-11-16,39.97816663872685
1995-11-17,40.103098409472864
1995-11-20,39.894878791562846
1995-11-21,40.217568560312316
1995-11-22,40.092636789566285
1995-11-24,40.1967792473574
1995-11-27,40.20717490328902
1995-11-28,40.634007796132394
1995-11-29,40.675651719714395
1995-11-30,40.58197021552709
1995-12-01,40.634007796132394
1995-12-04,41.13373487911648
1995-12-05,41.4044530312356
1995-12-06,41.49813653433125
1995-12-07,41.279521260489595
1995-12-08,41.41484868716722
1995-12-11,41.59181803851856
1995-12-12,41.46688626777253
1995-12-13,41.72721142917115
1995-12-14,41.42524234419052
1995-12-15,41.44036808353828
1995-12-18,40.644243721973844
1995-12-19,41.07371376304286
1995-12-20,40.675618731655405
1995-12-21,40.885125142593424
1995-12-22,41.03181248085526
1995-12-26,41.230861672600284
1995-12-27,41.209877510480716
1995-12-28,41.16797622829312
1995-12-29,41.22033540009424
1996-01-02,41.660331713669294
1996-01-03,41.7755783410391
1996-01-04,41.37748263923113
1996-01-05,41.29368007485593
1996-01-08,41.45082530273128
1996-01-09,40.73850350554204
1996-01-10,40.20424673797827
1996-01-11,40.44519453022883
1996-01-12,40.3823097563422
1996-01-15,40.29850719196699
1996-01-16,40.7908646886047
1996-01-17,40.6651608420419
1996-01-18,40.80132257821821
1996-01-19,41.07371376304286
1996-01-22,41.08417366391792
1996-01-23,41.17843411790663
1996-01-24,41.51364437540745
1996-01-25,41.36702273835607
1996-01-26,41.723150786345464
1996-01-29,41.890755915095866
1996-01-30,42.24694966429571
1996-01-31,42.6868802766603
1996-02-01,42.84402751579721
1996-02-02,42.66596248617173
1996-02-05,43.01163063328607
1996-02-06,43.420188247230634
1996-02-07,43.67159594035625
1996-02-08,44.142965252351324
1996-02-09,44.13251004441986
1996-02-12,44.46772030192068
1996-02-13,44.37345783667042
1996-02-14,43.98582002447596
1996-02-15,43.71349722254384
1996-02-16,43.535432192918385
1996-02-20,43.10589309853631
1996-02-21,43.64014986610009
1996-02-22,44.331556554482816
1996-02-23,44.20585270792001
1996-02-26,43.57733347510597
1996-02-27,43.44110335603713
1996-02-28,43.242123217605155
1996-02-29,42.82311039572915
1996-03-01,43.503990811605824
1996-03-04,43.75539850473145
1996-03-05,44.1639514257324
1996-03-06,43.776313613537944
1996-03-07,43.996346296982004
1996-03-08,42.57170270260354
1996-03-11,43.06399181634872
1996-03-12,42.7287815588479
1996-03-13,43.02209053416111
1996-03-14,43.21068183629262
1996-03-15,43.181785371255
1996-03-18,44.01296251748432
1996-03-19,43.91828110794407
1996-03-20,43.865691922313374
1996-03-21,43.760437456833714
1996-03-22,43.87619359783564
1996-03-25,43.79201857761876
1996-03-26,44.002456128160944
1996-03-27,43.602660472339366
1996-03-28,43.77101051277311
1996-03-29,43.56057296223094
1996-04-01,44.06562308353215
1996-04-02,44.149798103749035
1996-04-03,44.149798103749035
1996-04-04,44.11821698296399
1996-04-08,43.36064180101214
1996-04-09,43.19229176057841
1996-04-10,42.424210189303174
1996-04-11,42.371549623255326
1996-04-12,42.908182885542104
1996-04-15,43.26596039147189
1996-04-16,43.39222292179719
1996-04-17,43.28696845631753
1996-04-18,43.35013541168875
1996-04-19,43.45531849675128
1996-04-22,43.79201857761876
1996-04-23,43.92878749726746
1996-04-24,43.77101051277311
1996-04-25,43.97087500737589
1996-04-26,44.06562308353215
1996-04-29,44.06562308353215
1996-04-30,44.03404196274712
1996-05-01,44.12871865848625
1996-05-02,43.37114347653441
1996-05-03,43.30804790158032
1996-05-06,43.26596039147189
1996-05-07,43.087037295098746
1996-05-08,43.62366853718502
1996-05-09,43.59208741639996
1996-05-10,44.02353557342373
1996-05-13,44.68636267921929
1996-05-14,44.95996718513271
1996-05-15,44.907373285700885
1996-05-16,45.002054695241135
1996-05-17,45.244073366568365
1996-05-20,45.549192326650804
1996-05-21,45.486025371279574
1996-05-22,45.917473528303326
1996-05-23,45.72804404260679
1996-05-24,45.90690047236393
1996-05-28,45.44393786117114
1996-05-29,45.13881890108871
1996-05-30,45.37033589689367
1996-05-31,45.03363581602617
1996-06-03,45.15989834635149
1996-06-04,45.475518981956185
1996-06-05,45.875386018194895
1996-06-06,45.53868593732742
1996-06-07,45.53868593732742
1996-06-10,45.391343961739324
1996-06-11,45.349256451630886
1996-06-12,45.265081431414
1996-06-13,45.265081431414
1996-06-14,45.075723326134614
1996-06-17,45.04414220534957
1996-06-18,44.675856289895904
1996-06-19,44.87579216491583
1996-06-20,44.844206330329655
1996-06-21,45.22791176268672
1996-06-24,45.312528997041596
1996-06-25,45.25959177829131
1996-06-26,44.95286987332598
1996-06-27,45.270220379864156
1996-06-28,45.428826247001076
1996-07-01,45.82023240317093
1996-07-02,45.650997934461145
1996-07-03,45.555752098533404
1996-07-05,44.3923010038611
1996-07-08,44.21250495042808
1996-07-09,44.3923010038611
1996-07-10,44.57209231872899
1996-07-11,43.67305451184456
1996-07-12,43.704801544298775
1996-07-15,42.41435487349301
1996-07-16,42.52016026333036
1996-07-17,43.02786366945968
1996-07-18,43.62018430994389
1996-07-19,43.30283583421932
1996-07-22,42.98555505228224
1996-07-23,42.43554302897547
1996-07-24,42.52016026333036
1996-07-25,42.90093781792735
1996-07-26,43.13360136550954
1996-07-29,42.65764499183442
1996-07-30,43.07017228663712
1996-07-31,43.387451037760584
1996-08-01,44.106697529777115
1996-08-02,45.058677293976956
1996-08-05,44.794196989339426
1996-08-06,44.93175144244462
1996-08-07,45.0480486924041
1996-08-08,44.97406005962206
1996-08-09,44.82594402179365
1996-08-12,45.15385611305508
1996-08-13,44.794196989339426
1996-08-14,44.95286987332598
1996-08-15,44.86825263897109
1996-08-16,45.249030193568075
1996-08-19,45.270220379864156
1996-08-20,45.238473347409965
1996-08-21,45.079795724858315
1996-08-22,45.502881896632736
1996-08-23,45.25959177829131
1996-08-26,45.03748710768085
1996-08-27,45.20672157639064
1996-08-28,45.132665926758975
1996-08-29,44.6884613241032
1996-08-30,44.22306653515133
1996-09-03,44.508665270670186
1996-09-04,44.55097388784763
1996-09-05,44.011523449264104
1996-09-06,44.63559112220251
1996-09-09,45.1644129592132
1996-09-10,45.14329452833184
1996-09-11,45.39714623139649
1996-09-12,45.71442498251995
1996-09-13,46.41255304365513
1996-09-16,46.581787512364905
1996-09-17,46.475980091713936
1996-09-18,46.359615824904836
1996-09-19,46.539478895187465
1996-09-20,46.70370537749918
1996-09-23,46.693089631278006
1996-09-24,46.6824065245341
1996-09-25,46.7143163608551
1996-09-26,46.693089631278006
1996-09-27,46.735615213820154
1996-09-30,46.693089631278006
1996-10-01,46.9482431265309
1996-10-02,47.26714893390302
1996-10-03,47.22462335136086
1996-10-04,47.86250708949307
