Date,SMLV
2013-09-11,54.601692120638475
2013-09-12,54.64360958733636
2013-09-13,54.66876006735506
2013-09-16,54.97056582757969
2013-09-17,55.26398809446475
2013-09-18,56.085738111609686
2013-09-19,56.06041996172418
2013-09-20,56.430748204759816
2013-09-23,56.20289861577693
2013-09-24,56.26028295670595
2013-09-25,56.26197073143915
2013-09-26,56.169143121112796
2013-09-27,56.169143121112796
2013-09-30,55.827199960165146
2013-10-01,56.52188804035296
2013-10-02,56.169143121112796
2013-10-03,55.68812732214894
2013-10-04,55.76407718514322
2013-10-07,55.443399985834
2013-10-08,54.97926193420221
2013-10-09,55.224326825463784
2013-10-10,55.93369854583049
2013-10-11,56.86113076172746
2013-10-14,57.02990823504811
2013-10-15,56.54990510092418
2013-10-16,56.99615274038399
2013-10-17,57.568308374941
2013-10-18,57.5699961496742
2013-10-21,58.26029601555566
2013-10-22,58.670509664461505
2013-10-23,58.700805220922575
2013-10-24,58.61641648426224
2013-10-25,58.78519395758289
2013-10-28,59.01186210425253
2013-10-29,58.92865480990545
2013-10-30,58.47295563193969
2013-10-31,58.228228295624746
2013-11-01,57.74721249666089
2013-11-04,58.23666716929078
2013-11-05,58.076328569636146
2013-11-06,58.23666716929078
2013-11-07,57.38434092902149
2013-11-08,57.789406864991044
2013-11-11,57.941306590979636
2013-11-12,57.58687389700626
2013-11-13,58.084683054565524
2013-11-14,58.44088791200876
2013-11-15,58.481394505605714
2013-11-18,58.464516758273646
2013-11-19,58.295739284953
2013-11-20,58.192785026227405
2013-11-21,58.970849178235596
2013-11-22,59.190259893552465
2013-11-25,59.21557651455056
2013-11-26,59.579460747029884
2013-11-27,59.70503118718045
2013-11-29,59.70503118718045
2013-12-02,59.207137640884525
2013-12-03,58.987726925567685
2013-12-04,58.71700785836135
2013-12-05,58.88814821630849
2013-12-06,59.690516324474856
2013-12-09,59.494059345529635
2013-12-10,59.0708498311781
2013-12-11,58.23666716929078
2013-12-12,58.52358887393588
2013-12-13,58.77675508391687
2013-12-16,59.50249821919567
2013-12-17,59.460303850865486
2013-12-18,59.28308750387881
2013-12-19,59.84005316583696
2013-12-20,60.5462349919579
2013-12-23,60.5462349919579
2013-12-24,61.92885912959876
2013-12-26,61.92885912959876
2013-12-27,62.51949861577312
2013-12-30,62.59365962749009
2013-12-31,62.56893929025111
2014-01-02,61.516559219219936
2014-01-03,61.516559219219936
2014-01-06,61.57712404545546
2014-01-07,61.99330858025755
2014-01-08,61.597783184433744
2014-01-09,61.942102167405345
2014-01-10,61.942102167405345
2014-01-13,61.359408503914935
2014-01-14,62.0515779466066
2014-01-15,62.41011112349062
2014-01-16,62.27759245850591
2014-01-17,62.30407853411909
2014-01-21,62.56893929025111
2014-01-22,62.63250587172279
2014-01-23,62.29171836549961
2014-01-24,61.07697865095951
2014-01-27,60.88265914287732
2014-01-28,60.43990024554333
2014-01-29,60.04393341512598
2014-01-30,61.05040428842761
2014-01-31,60.64428446235852
2014-02-03,58.89549717653759
2014-02-04,59.22286507111675
2014-02-05,58.95985834027767
2014-02-06,58.95985834027767
2014-02-07,59.70844312402543
2014-02-10,60.0126798459024
2014-02-11,60.85105242597891
2014-02-12,60.8914878347484
2014-02-13,61.85372696177598
2014-02-14,62.08336123734242
2014-02-18,62.44533760405618
2014-02-19,61.758200515731026
2014-02-20,62.11841114407057
2014-02-21,62.4894810634115
2014-02-24,63.028031267546595
2014-02-25,62.64133456359386
2014-02-26,62.64133456359386
2014-02-27,63.185181982851574
2014-02-28,63.28406333180753
2014-03-03,62.63956882521965
2014-03-04,64.48476542627263
2014-03-05,64.23756205388275
2014-03-06,64.12278905955888
2014-03-07,64.07864560020354
2014-03-10,64.07864560020354
2014-03-11,64.07864560020354
2014-03-12,63.56658147168167
2014-03-13,63.67243748721576
2014-03-14,63.94974669888597
2014-03-17,64.22873336201168
2014-03-18,64.5730523449833
2014-03-19,64.23756205388275
2014-03-20,64.36999243194875
2014-03-21,64.47004623118518
2014-03-24,63.887581704591554
2014-03-25,64.03554719848573
2014-03-26,63.46824270751577
2014-03-27,63.46824270751577
2014-03-28,63.45051167169861
2014-03-31,64.06223240739055
2014-04-01,64.51437382072807
2014-04-02,64.6296255535396
2014-04-03,64.3370634625565
2014-04-04,63.36185649261282
2014-04-07,62.84402159157274
2014-04-08,63.07824857471738
2014-04-09,63.07824857471738
2014-04-10,62.032028806326
2014-04-11,61.6951391258
2014-04-14,61.78202120130408
2014-04-15,62.00543225260026
2014-04-16,62.682225889741176
2014-04-17,62.714585030107486
2014-04-21,62.90084956136673
2014-04-22,63.19341165234982
2014-04-23,63.10475647326404
2014-04-24,62.76786679273804
2014-04-25,62.200473646589
2014-04-28,61.79966358194214
2014-04-29,62.16501157495468
2014-04-30,62.37813862547692
2014-05-01,62.12954950332036
2014-05-02,62.696942649469406
2014-05-05,62.41324607639489
2014-05-06,61.83698741233727
2014-05-07,61.748332233251475
2014-05-08,62.31572537940053
2014-05-09,62.147280539137526
2014-05-12,63.377371148952825
2014-05-13,62.794463346463786
2014-05-14,62.08522191377747
2014-05-15,60.799101230779954
2014-05-16,61.34938392736543
2014-05-19,61.78379430488579
2014-05-20,60.914884894665995
2014-05-21,60.914884894665995
2014-05-22,61.91057121097847
2014-05-23,61.91057121097847
2014-05-27,63.00723577626965
2014-05-28,62.74118158383322
2014-05-29,62.83879093600667
2014-05-30,62.688077131560824
2014-06-02,62.759001274829465
2014-06-03,62.723539203195145
2014-06-04,62.8210599001895
2014-06-05,64.00903929993908
2014-06-06,64.00903929993908
2014-06-09,64.95578795739621
2014-06-10,64.86899453707122
2014-06-11,64.42571864164229
2014-06-12,63.91169591330288
2014-06-13,64.26613931928786
2014-06-16,64.11542551484203
2014-06-17,64.79807039380259
2014-06-18,64.79807039380259
2014-06-19,65.2502118071401
2014-06-20,65.58217580591611
2014-06-23,65.58217580591611
2014-06-24,65.25216893731567
2014-06-25,65.3959449027708
2014-06-26,65.37703640111043
2014-06-27,65.68019676499499
2014-06-30,65.87650625628946
2014-07-01,66.22435133400342
2014-07-02,66.13516028843573
2014-07-03,66.26288186568864
2014-07-07,65.77304464343094
2014-07-08,65.5090391485506
2014-07-09,65.5090391485506
2014-07-10,65.22541162364536
2014-07-11,65.00689356200456
2014-07-14,65.06486774162356
2014-07-15,65.06486774162356
2014-07-16,64.48940711562088
2014-07-17,64.00349429936814
2014-07-18,64.00349429936814
2014-07-21,64.00349429936814
2014-07-22,64.75269908213666
2014-07-23,64.36025848163887
2014-07-24,64.4405304226498
2014-07-25,64.03917071759521
2014-07-28,63.89646504468693
2014-07-29,63.78952498105127
2014-07-30,63.57983683292166
2014-07-31,62.64779040673939
2014-08-01,62.15723965611714
2014-08-04,62.308864433582194
2014-08-05,62.877903304304006
2014-08-06,62.81716420227242
2014-08-07,62.91714736435379
2014-08-08,62.91714736435379
2014-08-11,62.91714736435379
2014-08-12,63.200774889259
2014-08-13,63.81547957531147
2014-08-14,64.06021980434919
2014-08-15,64.06021980434919
2014-08-18,64.50296415454716
2014-08-19,65.09162505529386
2014-08-20,64.85080923226111
2014-08-21,65.38595550566721
2014-08-22,65.38595550566721
2014-08-25,65.3788202220218
2014-08-26,65.59109491047288
2014-08-27,65.5844055820553
2014-08-28,65.5844055820553
2014-08-29,65.64452034676792
2014-09-02,66.07272655653836
2014-09-03,66.2983799018246
2014-09-04,65.81407252439207
2014-09-05,65.46622744667812
2014-09-08,65.75154960144914
2014-09-09,65.15405878719123
2014-09-10,65.28784535554276
2014-09-11,65.70704326971087
2014-09-12,65.03802123690768
2014-09-15,64.51634281138229
2014-09-16,64.83323859628427
2014-09-17,64.95783848694235
2014-09-18,64.95783848694235
2014-09-19,64.9511420232411
2014-09-22,64.02775104623713
2014-09-23,63.1312549520585
2014-09-24,63.34193153419047
2014-09-25,62.79874455072764
2014-09-26,63.216422081005476
2014-09-29,63.12237964072614
2014-09-30,62.78162147532885
2014-10-01,62.136144287520246
2014-10-02,62.333373428239526
2014-10-03,62.91600623984622
2014-10-06,62.85334116286313
2014-10-07,62.037529717160595
2014-10-08,62.145109248462006
2014-10-09,62.145109248462006
2014-10-10,62.37819823294846
2014-10-13,61.56955875599935
2014-10-14,62.21593243990213
2014-10-15,62.60223260688371
2014-10-16,62.67180070379196
2014-10-17,62.880325695297905
2014-10-20,63.436063624079246
2014-10-21,64.4903430308333
2014-10-22,64.38357034601664
2014-10-23,64.84356249193966
2014-10-24,65.0675968658749
2014-10-27,65.23802077337828
2014-10-28,65.80110997013186
2014-10-29,66.64551964123869
2014-10-30,67.31789171187265
2014-10-31,68.24217918497082
2014-11-03,68.47437167336308
2014-11-04,68.042260555969
2014-11-05,68.042260555969
2014-11-06,68.29507245452737
2014-11-07,68.54609136089736
2014-11-10,69.03701262206958
2014-11-11,68.84193507197632
2014-11-12,69.14674374399705
2014-11-13,68.63574097031524
2014-11-14,68.47580606711378
2014-11-17,68.3017961752337
2014-11-18,68.54680855777272
2014-11-19,67.97950582937649
2014-11-20,68.10680827474985
2014-11-21,68.45554525538533
2014-11-24,68.6044532566284
2014-11-25,68.72628707582729
2014-11-26,69.03826771660144
2014-11-28,69.22742839247313
2014-12-01,67.95162480084753
2014-12-02,68.34437973970721
2014-12-03,68.6536708921988
2014-12-04,68.89572483762703
2014-12-05,69.35293784565813
2014-12-08,68.93158468139417
2014-12-09,69.65129174580079
2014-12-10,68.59988112654808
2014-12-11,69.02123429081205
2014-12-12,68.18749292322593
2014-12-15,67.21927714151302
2014-12-16,67.31699521577849
2014-12-17,67.31699521577849
2014-12-18,69.49772196486799
2014-12-19,68.58679228357308
2014-12-22,69.08398901740455
2014-12-23,69.568096908261
2014-12-24,69.82718427947863
2014-12-26,70.09702960382639
2014-12-29,70.7514717525768
2014-12-30,70.53541619387974
2014-12-31,69.8998004631071
2015-01-02,69.33859390815127
2015-01-05,68.4654067124213
2015-01-06,67.72131495425305
2015-01-07,68.05301850909913
2015-01-08,69.01226932987026
2015-01-09,68.42945721904475
2015-01-12,67.72131495425305
2015-01-13,67.77420822380958
2015-01-14,67.97143736452888
2015-01-15,67.24617202433838
2015-01-16,67.72131495425305
2015-01-20,67.91388231528262
2015-01-21,67.8279979894603
2015-01-22,69.28121815812385
2015-01-23,69.16467366588063
2015-01-26,69.6398165957953
2015-01-27,69.22957998309916
2015-01-28,67.99922874344841
2015-01-29,68.97640948610311
2015-01-30,67.74820983707839
2015-02-02,67.6684216846965
2015-02-03,69.51430714261029
2015-02-04,69.03019925175383
2015-02-05,69.593198798898
2015-02-06,69.84601069745638
2015-02-09,68.494094587435
2015-02-10,68.96206554859626
2015-02-11,68.70746065784952
2015-02-12,69.36010981441156
2015-02-13,69.36190280659993
2015-02-17,69.32783595502113
2015-02-18,69.58781982233293
2015-02-19,69.65685002158469
2015-02-20,69.81015085368924
2015-02-23,69.7402241583433
2015-02-24,69.97331314282975
2015-02-25,69.56720041216683
2015-02-26,69.84601069745638
2015-02-27,69.98272635181861
2015-03-02,69.95359022875782
2015-03-03,70.06027326396507
2015-03-04,69.57033814849646
2015-03-05,69.57526887701444
2015-03-06,68.42058190771236
2015-03-09,68.7836628258547
2015-03-10,68.22335276699307
2015-03-11,68.19645788416771
2015-03-12,69.74739612709672
2015-03-13,69.17274213072824
2015-03-16,69.76156076538474
2015-03-17,69.6399062454047
2015-03-18,70.71471541271545
2015-03-19,70.37485374341234
2015-03-20,70.7962965572857
2015-03-23,71.44876641462892
2015-03-24,71.14593003401538
2015-03-25,70.02441342019793
2015-03-26,69.86394061933996
2015-03-27,70.0183172467575
2015-03-30,71.17282491684074
2015-03-31,70.86577500458456
2015-04-01,70.55424261185748
2015-04-02,71.45970366697789
2015-04-06,71.35875820677337
2015-04-07,70.84112136199464
2015-04-08,70.99164305620724
2015-04-09,70.52734772903213
2015-04-10,70.69777163653548
2015-04-13,70.65285718221712
2015-04-14,70.88594616670358
2015-04-15,71.18178987778253
2015-04-16,70.96663081517966
2015-04-17,69.97152015064138
2015-04-20,70.5452776509157
2015-04-21,70.58113749468285
2015-04-22,70.62596229939176
2015-04-23,70.9392876843072
2015-04-24,70.4959703657359
2015-04-27,70.07013472100104
2015-04-28,70.6537536783113
2015-04-29,70.37852937739848
2015-04-30,68.94951460327775
2015-05-01,69.07493440685334
2015-05-04,69.34755886909306
2015-05-05,68.4026519858288
2015-05-06,68.2054228451095
2015-05-07,68.76842239225367
2015-05-08,69.07502405646278
2015-05-11,69.08398901740455
2015-05-12,69.03019925175383
2015-05-13,69.1288138221135
2015-05-14,69.7653260489803
2015-05-15,69.2453583143567
2015-05-18,70.26341927890593
2015-05-19,70.0342748772339
2015-05-20,70.34715201410222
2015-05-21,70.0925471233555
2015-05-22,69.85497565839816
2015-05-26,68.94126683921132
2015-05-27,69.34397288471635
2015-05-28,69.66707007705833
2015-05-29,69.13777878305528
2015-06-01,69.8280807755728
2015-06-02,69.45155241601778
2015-06-03,69.98945007252496
2015-06-04,69.37974307887407
2015-06-05,69.37086776754171
2015-06-08,69.37086776754171
2015-06-09,69.1645840162712
2015-06-10,70.09702960382639
2015-06-11,70.00917298659688
2015-06-12,70.00917298659688
2015-06-15,69.44079446288764
2015-06-16,70.13288944759354
2015-06-17,70.01634495535029
2015-06-18,70.92180601047072
2015-06-19,70.56320757279926
2015-06-22,70.53631268997394
2015-06-23,70.62596229939176
2015-06-24,70.50950745675796
2015-06-25,70.18667921324426
2015-06-26,70.30331335509689
2015-06-29,69.13777878305528
2015-06-30,69.21846343153132
2015-07-01,69.28480414250056
2015-07-02,69.10191893928813
2015-07-06,69.02123429081205
2015-07-07,69.08389936779513
2015-07-08,68.57298624372271
2015-07-09,68.63574097031524
2015-07-10,69.5329542613692
2015-07-13,69.84601069745638
2015-07-14,70.06108011044985
2015-07-15,70.10016734015602
2015-07-16,70.41976819773069
2015-07-17,69.91773038499065
2015-07-20,69.97152015064138
2015-07-21,69.55016698637743
2015-07-22,69.5806478535795
2015-07-23,68.992905014236
2015-07-24,68.38651505613358
2015-07-27,68.07094843098271
2015-07-28,68.34886222017808
2015-07-29,68.45115242452387
2015-07-30,68.7881453063256
2015-07-31,68.97640948610311
2015-08-03,68.89572483762703
2015-08-04,68.9046001489594
2015-08-05,68.75228546255846
2015-08-06,68.14894359117625
2015-08-07,67.70338503236947
2015-08-10,67.70338503236947
2015-08-11,68.17852796228415
2015-08-12,67.76004358552157
2015-08-13,68.49230159524666
2015-08-14,68.70746065784952
2015-08-17,69.13777878305528
2015-08-18,69.17363862682241
2015-08-19,68.61781104843168
2015-08-20,68.14266811851701
2015-08-21,66.75300952293071
2015-08-24,64.7001231168711
2015-08-25,64.00982112435356
2015-08-26,64.63727874066917
2015-08-27,65.27379096753599
2015-08-28,65.56084901689198
2015-08-31,65.45138684379278
2015-09-01,64.0914022689238
2015-09-02,64.34152467919964
2015-09-03,64.75794711494561
2015-09-04,64.00982112435356
2015-09-08,64.00982112435356
2015-09-09,64.89735225759038
2015-09-10,65.55179440634079
2015-09-11,65.72840413689396
2015-09-14,65.67551086733742
2015-09-15,65.74014823572772
2015-09-16,66.64283015295617
2015-09-17,66.42148526730347
2015-09-18,64.95185922011645
2015-09-21,64.95185922011645
2015-09-22,64.72701799969647
2015-09-23,64.99596682795004
2015-09-24,64.71805303875465
2015-09-25,65.52221003523289
2015-09-28,64.35039999053201
2015-09-29,64.02775104623713
2015-09-30,64.33255971825784
2015-10-01,64.21601522601463
2015-10-02,64.09050577282964
2015-10-05,66.17485919179492
2015-10-06,66.15244678944046
2015-10-07,66.87860862572515
2015-10-08,67.72579743472394
2015-10-09,67.8199295246127
2015-10-12,68.01536567314363
2015-10-13,67.30713375874252
2015-10-14,66.50208026617013
2015-10-15,67.21927714151302
2015-10-16,67.62987235264683
2015-10-19,67.87461578635761
2015-10-20,68.21438780605129
2015-10-21,67.38925280096929
2015-10-22,68.25473013028933
2015-10-23,68.68728949573051
2015-10-26,68.55012559332118
2015-10-27,67.680972630015
2015-10-28,69.19156854870599
2015-10-29,69.28121815812385
2015-10-30,68.58329594880578
2015-11-02,69.61471470515829
2015-11-03,69.72946620521316
2015-11-04,69.67558678995302
2015-11-05,69.97152015064138
2015-11-06,70.09702960382639
2015-11-09,69.39776265036707
2015-11-10,69.88187054122352
2015-11-11,69.87658121426786
2015-11-12,68.50126655618844
2015-11-13,67.83391486368188
2015-11-16,68.61781104843168
2015-11-17,68.25930226036965
2015-11-18,69.09967769905268
2015-11-19,69.20053350964777
2015-11-20,69.84152821698548
2015-11-23,69.71153628332961
2015-11-24,70.00011837604569
2015-11-25,70.1020499819538
2015-11-27,70.65895335565754
2015-11-30,70.52555473684377
2015-12-01,71.03835050271394
2015-12-02,70.0342748772339
2015-12-03,69.13777878305528
2015-12-04,69.78325597086389
2015-12-07,68.68056577502416
2015-12-08,68.39189403269864
2015-12-09,67.73924487613662
2015-12-10,67.75717479802019
2015-12-11,66.34546239851711
2015-12-14,66.01725517843832
2015-12-15,67.03764703283242
2015-12-16,67.96336889968127
2015-12-17,67.40485183300801
2015-12-18,65.48007471880649
2015-12-21,65.65937393764221
2015-12-22,66.14168883631032
2015-12-23,66.89205606713783
2015-12-24,67.3827980290912
2015-12-28,67.15741891101469
2015-12-29,67.73646573824466
2015-12-30,67.56173864948924
2015-12-31,66.94136335231765
2016-01-04,64.77363579659374
2016-01-05,65.37428817969341
2016-01-06,64.96010698418289
2016-01-07,63.53467819443889
2016-01-08,62.8712710847467
2016-01-11,62.78323516829837
2016-01-12,62.46336536189543
2016-01-13,61.44135981453179
2016-01-14,62.0285647562188
2016-01-15,60.39703151442311
2016-01-19,60.84518991190303
2016-01-20,60.69278557589266
2016-01-21,60.18178280221085
2016-01-22,61.634106474780204
2016-01-25,60.825018749784
2016-01-26,61.75961592796522
2016-01-27,60.982174515093526
2016-01-28,61.54069158176679
2016-01-29,63.44502858502102
2016-02-01,63.059535264524214
2016-02-02,61.94743185969565
2016-02-03,62.27958366258881
2016-02-04,62.38976303256337
2016-02-05,61.93891514680094
2016-02-08,61.64163704197129
2016-02-09,61.78202833031968
2016-02-10,61.7013436818436
2016-02-11,60.6508295586851
2016-02-12,61.94698361164855
2016-02-16,62.79964104682183
2016-02-17,63.229869522418156
2016-02-18,63.337449053719595
2016-02-19,63.63149977261017
2016-02-22,64.22489053734701
2016-02-23,63.69246150701433
2016-02-24,63.92465399540659
2016-02-25,64.39020441711354
2016-02-26,64.26765340103933
2016-02-29,64.23161425805336
2016-03-01,65.13044124207684
2016-03-02,65.38863211720027
2016-03-03,66.25285435198846
2016-03-04,66.3563996508661
2016-03-07,67.12962753209516
2016-03-08,66.14168883631032
2016-03-09,66.20175407462028
2016-03-10,66.06270753041318
2016-03-11,67.31780206226325
2016-03-14,67.06687280550265
2016-03-15,66.57379995370441
2016-03-16,66.92343343043407
2016-03-17,67.97233386062304
2016-03-18,67.82889448555447
2016-03-21,67.70338503236947
2016-03-22,67.48347454046745
2016-03-23,67.01173829571067
2016-03-24,66.95032831325943
2016-03-28,67.16817686414484
2016-03-29,68.54331222300543
2016-03-30,69.00330436892847
2016-03-31,68.79890325945576
2016-04-01,68.83297011103454
2016-04-04,68.3309322982945
2016-04-05,67.31027149507216
2016-04-06,67.70338503236947
2016-04-07,66.59172987558799
2016-04-08,66.98618815702658
2016-04-11,67.26858442669285
2016-04-12,67.79303464178734
2016-04-13,69.11975921156228
2016-04-14,69.15570870493885
2016-04-15,69.20949847058957
2016-04-18,69.36253035386585
2016-04-19,69.75636108803852
2016-04-20,69.53671954496475
2016-04-21,68.69410286604625
2016-04-22,69.16467366588063
2016-04-25,68.79531727507903
2016-04-26,69.61292171296994
2016-04-27,69.90786892795471
2016-04-28,69.07502405646278
2016-04-29,68.61781104843168
2016-05-02,68.99433940798669
2016-05-03,68.09784331380806
2016-05-04,68.17843831267471
2016-05-05,68.16059804040057
2016-05-06,68.22335276699307
2016-05-09,68.7073710082401
2016-05-10,69.24087583388581
2016-05-11,68.86165798604824
2016-05-12,68.67151116447297
2016-05-13,68.05660449347585
2016-05-16,68.68953073596596
2016-05-17,67.27306690716374
2016-05-18,67.75717479802019
2016-05-19,67.2372070633966
2016-05-20,67.75717479802019
2016-05-23,67.76165727849107
2016-05-24,69.07502405646278
2016-05-25,69.33500792377457
2016-05-26,69.41569257225065
2016-05-27,69.59508144069578
2016-05-31,69.92221286546156
2016-06-01,70.28977626407479
2016-06-02,70.54617414700988
2016-06-03,70.32115362737105
2016-06-06,70.76043671351856
2016-06-07,70.61699733844998
2016-06-08,71.2800458497045
2016-06-09,70.95766585423787
2016-06-10,70.24943393983676
2016-06-13,69.54120202543564
2016-06-14,69.22294591200225
2016-06-15,69.62188667391172
2016-06-16,69.16583911080306
2016-06-17,69.09657582256682
2016-06-20,69.9483723067982
2016-06-21,69.81112840293001
2016-06-22,69.65962773587232
2016-06-23,70.59913038352245
2016-06-24,68.47757964864444
2016-06-27,66.69990565120348
2016-06-28,67.62939247154962
2016-06-29,68.92874304071614
2016-06-30,70.30930302045559
2016-07-01,70.1414702386049
2016-07-05,69.30817145344847
2016-07-06,69.35283662926355
2016-07-07,69.154324736752
2016-07-08,70.80558275173446
2016-07-11,71.46428130415917
2016-07-12,72.38465462398545
2016-07-13,72.37193181632905
2016-07-14,72.50195710592409
2016-07-15,72.65535265922848
2016-07-18,72.66437592706994
2016-07-19,72.5290269094484
2016-07-20,72.69144573059421
2016-07-21,72.66437592706994
2016-07-22,73.64791212178628
2016-07-25,73.30728376077212
2016-07-26,73.44037696143327
2016-07-27,73.22571341948554
2016-07-28,73.70205172883486
2016-07-29,73.64791212178628
2016-08-01,73.40879552398825
2016-08-02,72.69144573059421
2016-08-03,73.0253066407273
2016-08-04,72.98470193544084
2016-08-05,74.16223838874802
2016-08-08,73.94026599984872
2016-08-09,74.22540126363805
2016-08-10,73.89154035350498
2016-08-11,73.85553751481766
2016-08-12,73.91861015702929
2016-08-15,74.17126165658944
2016-08-16,73.69302846099343
2016-08-17,73.7922844072492
2016-08-18,74.0710131508711
2016-08-19,74.17126165658944
2016-08-22,74.34270374557669
2016-08-23,74.9039510053139
2016-08-24,74.57730870945399
2016-08-25,74.91116961958706
2016-08-26,74.63144831650258
2016-08-29,75.02396046760497
2016-08-30,75.39662142945622
2016-08-31,75.32623994029302
2016-09-01,75.17284438698864
2016-09-02,75.62761708619692
2016-09-06,75.3984260830245
2016-09-07,76.18345038522928
2016-09-08,75.8559057625852
2016-09-09,73.82837747861494
2016-09-12,74.4239131561496
2016-09-13,73.28698140812887
2016-09-14,73.06139971209302
2016-09-15,73.78326113940777
2016-09-16,73.39546905971324
2016-09-19,73.84633667651829
2016-09-20,73.59082685417734
2016-09-21,74.58488000368308
2016-09-22,75.19912125511442
2016-09-23,74.88109693854494
2016-09-26,74.12692498782303
2016-09-27,74.26322112349567
2016-09-28,74.77206003000683
2016-09-29,73.85433271647777
2016-09-30,74.47675173604945
2016-10-03,73.69032303321835
2016-10-04,73.20919767429396
2016-10-05,73.62708162626625
2016-10-06,73.4090986732805
2016-10-07,73.07290153862131
2016-10-10,73.82707348934323
2016-10-11,72.66837460794495
2016-10-12,73.11288173841864
2016-10-13,72.38233445121331
2016-10-14,72.64584031351373
2016-10-17,72.5277169959308
2016-10-18,72.91025481671865
2016-10-19,73.30914817378724
2016-10-20,73.03201269791955
2016-10-21,72.84574131250027
2016-10-24,73.52104323271296
2016-10-25,73.19102485620428
2016-10-26,72.95477822103838
2016-10-27,72.8093956763209
2016-10-28,72.79576606275363
2016-10-31,73.36820983257871
2016-11-01,72.36416163312363
